PaymentID,LoanID,PaymentDate,PaymentDueDate,AmountDue,AmountPaid,PaymentStatus,DaysLate
LP00000342,L0000127,2026-05-02,2026-05-02,13882.65,13882.65,On Time,0
LP00000343,L0000128,2026-07-17,2026-07-01,14536.56,14536.56,Late,16
LP00000344,L0000128,2026-05-31,2026-06-01,14536.56,14536.56,On Time,0
LP00000345,L0000128,2026-04-28,2026-05-02,14536.56,14536.56,On Time,0
LP00000346,L0000129,2026-07-01,2026-07-01,1912.39,1912.39,On Time,0
LP00000347,L0000129,2026-06-29,2026-06-01,1912.39,0,Missed,45
LP00000348,L0000129,2026-04-30,2026-05-02,1912.39,1912.39,On Time,0
LP00000349,L0000130,2026-06-27,2026-07-01,5713.01,5713.01,On Time,0
LP00000350,L0000130,2026-05-30,2026-06-01,5713.01,5713.01,On Time,0
LP00000351,L0000130,2026-05-02,2026-05-02,5713.01,5713.01,On Time,0
LP00000352,L0000131,2026-06-30,2026-07-01,3754.9,3754.9,On Time,0
LP00000353,L0000131,2026-05-29,2026-06-01,3754.9,3754.9,On Time,0
LP00000354,L0000131,2026-04-30,2026-05-02,3754.9,3754.9,On Time,0
LP00000355,L0000132,2026-07-01,2026-07-01,5670.84,5670.84,On Time,0
LP00000356,L0000132,2026-05-28,2026-06-01,5670.84,5670.84,On Time,0
LP00000357,L0000132,2026-04-28,2026-05-02,5670.84,5670.84,On Time,0
LP00000358,L0000133,2026-07-01,2026-07-01,5057.6,5057.6,On Time,0
LP00000359,L0000133,2026-06-14,2026-06-01,5057.6,5057.6,Late,13
LP00000360,L0000133,2026-05-01,2026-05-02,5057.6,5057.6,On Time,0
LP00000361,L0000134,2026-07-29,2026-07-01,7725.96,0,Missed,60
LP00000362,L0000134,2026-05-28,2026-06-01,7725.96,7725.96,On Time,0
LP00000363,L0000134,2026-04-29,2026-05-02,7725.96,7725.96,On Time,0
LP00000364,L0000135,2026-06-30,2026-07-01,1448.59,1448.59,On Time,0
LP00000365,L0000135,2026-05-29,2026-06-01,1448.59,1448.59,On Time,0
LP00000366,L0000135,2026-04-29,2026-05-02,1448.59,1448.59,On Time,0
LP00000367,L0000136,2026-07-29,2026-07-01,14296.53,0,Missed,60
LP00000368,L0000136,2026-06-16,2026-06-01,14296.53,11296.42,Partial,15
LP00000369,L0000136,2026-04-29,2026-05-02,14296.53,14296.53,On Time,0
LP00000370,L0000137,2026-07-01,2026-07-01,6238.4,6238.4,On Time,0
LP00000371,L0000137,2026-06-29,2026-06-01,6238.4,0,Missed,45
LP00000372,L0000137,2026-05-07,2026-05-02,6238.4,5459.0,Partial,5
LP00000373,L0000138,2026-07-29,2026-07-01,9082.88,0,Missed,30
LP00000374,L0000138,2026-06-29,2026-06-01,9082.88,0,Missed,45
LP00000375,L0000138,2026-05-30,2026-05-02,9082.88,0,Missed,60
LP00000376,L0000139,2026-06-29,2026-07-01,3522.13,3522.13,On Time,0
LP00000377,L0000139,2026-05-28,2026-06-01,3522.13,3522.13,On Time,0
LP00000378,L0000139,2026-04-29,2026-05-02,3522.13,3522.13,On Time,0
LP00000379,L0000140,2026-07-01,2026-07-01,7043.84,7043.84,On Time,0
LP00000380,L0000140,2026-06-29,2026-06-01,7043.84,0,Missed,45
LP00000381,L0000140,2026-04-29,2026-05-02,7043.84,7043.84,On Time,0
LP00000382,L0000141,2026-06-27,2026-07-01,17077.01,17077.01,On Time,0
LP00000383,L0000141,2026-05-31,2026-06-01,17077.01,17077.01,On Time,0
LP00000384,L0000142,2026-06-27,2026-07-01,12719.27,12719.27,On Time,0
LP00000385,L0000142,2026-06-11,2026-06-01,12719.27,12719.27,Late,10
LP00000386,L0000142,2026-04-29,2026-05-02,12719.27,12719.27,On Time,0
LP00000387,L0000143,2026-06-27,2026-07-01,8141.51,8141.51,On Time,0
LP00000388,L0000143,2026-06-29,2026-06-01,8141.51,0,Missed,30
LP00000389,L0000143,2026-05-02,2026-05-02,8141.51,8141.51,On Time,0
LP00000390,L0000144,2026-07-01,2026-07-01,5427.45,5427.45,On Time,0
LP00000391,L0000144,2026-06-17,2026-06-01,5427.45,3300.81,Partial,16
LP00000392,L0000144,2026-04-30,2026-05-02,5427.45,5427.45,On Time,0
LP00000393,L0000145,2026-07-09,2026-07-01,4608.6,3837.58,Partial,8
LP00000394,L0000145,2026-05-29,2026-06-01,4608.6,4608.6,On Time,0
LP00000395,L0000145,2026-04-28,2026-05-02,4608.6,4608.6,On Time,0
LP00000396,L0000146,2026-06-28,2026-07-01,12267.79,12267.79,On Time,0
LP00000397,L0000146,2026-06-16,2026-06-01,12267.79,12267.79,Late,15
LP00000398,L0000146,2026-04-29,2026-05-02,12267.79,12267.79,On Time,0
LP00000399,L0000147,2026-06-30,2026-07-01,7475.62,7475.62,On Time,0
LP00000400,L0000147,2026-05-31,2026-06-01,7475.62,7475.62,On Time,0
LP00000401,L0000147,2026-05-30,2026-05-02,7475.62,0,Missed,45
LP00000402,L0000148,2026-06-27,2026-07-01,14890.26,14890.26,On Time,0
LP00000403,L0000148,2026-05-28,2026-06-01,14890.26,14890.26,On Time,0
LP00000404,L0000148,2026-04-30,2026-05-02,14890.26,14890.26,On Time,0
LP00000405,L0000149,2026-06-29,2026-07-01,23420.16,23420.16,On Time,0
LP00000406,L0000149,2026-05-31,2026-06-01,23420.16,23420.16,On Time,0
LP00000407,L0000149,2026-05-30,2026-05-02,23420.16,0,Missed,30
LP00000408,L0000150,2026-06-28,2026-07-01,8849.26,8849.26,On Time,0
LP00000409,L0000150,2026-05-31,2026-06-01,8849.26,8849.26,On Time,0
LP00000410,L0000150,2026-04-29,2026-05-02,8849.26,8849.26,On Time,0
LP00000411,L0000151,2026-06-27,2026-07-01,9439.05,9439.05,On Time,0
LP00000412,L0000151,2026-06-01,2026-06-01,9439.05,9439.05,On Time,0
LP00000413,L0000151,2026-05-01,2026-05-02,9439.05,9439.05,On Time,0
LP00000414,L0000152,2026-06-30,2026-07-01,12492.68,12492.68,On Time,0
LP00000415,L0000152,2026-05-28,2026-06-01,12492.68,12492.68,On Time,0
LP00000416,L0000152,2026-04-28,2026-05-02,12492.68,12492.68,On Time,0
LP00000417,L0000153,2026-06-28,2026-07-01,32348.85,32348.85,On Time,0
LP00000418,L0000153,2026-06-01,2026-06-01,32348.85,32348.85,On Time,0
LP00000419,L0000153,2026-04-30,2026-05-02,32348.85,32348.85,On Time,0
LP00000420,L0000155,2026-07-09,2026-07-01,8335.16,8335.16,Late,8
LP00000421,L0000155,2026-05-29,2026-06-01,8335.16,8335.16,On Time,0
LP00000422,L0000155,2026-05-30,2026-05-02,8335.16,0,Missed,30
LP00000423,L0000156,2026-06-29,2026-07-01,27617.85,27617.85,On Time,0
LP00000424,L0000156,2026-06-03,2026-06-01,27617.85,27617.85,Late,2
LP00000425,L0000156,2026-04-29,2026-05-02,27617.85,27617.85,On Time,0
LP00000426,L0000157,2026-06-30,2026-07-01,2731.95,2731.95,On Time,0
LP00000427,L0000157,2026-05-29,2026-06-01,2731.95,2731.95,On Time,0
LP00000428,L0000157,2026-05-01,2026-05-02,2731.95,2731.95,On Time,0
LP00000429,L0000158,2026-07-16,2026-07-01,11173.69,5808.03,Partial,15
LP00000430,L0000158,2026-06-01,2026-06-01,11173.69,11173.69,On Time,0
LP00000431,L0000158,2026-05-30,2026-05-02,11173.69,0,Missed,30
LP00000432,L0000159,2026-06-29,2026-07-01,12565.46,12565.46,On Time,0
LP00000433,L0000159,2026-05-30,2026-06-01,12565.46,12565.46,On Time,0
LP00000434,L0000160,2026-06-30,2026-07-01,5259.62,5259.62,On Time,0
LP00000435,L0000160,2026-05-28,2026-06-01,5259.62,5259.62,On Time,0
LP00000436,L0000160,2026-05-01,2026-05-02,5259.62,5259.62,On Time,0
LP00000437,L0000161,2026-06-27,2026-07-01,8433.38,8433.38,On Time,0
LP00000438,L0000161,2026-06-01,2026-06-01,8433.38,8433.38,On Time,0
LP00000439,L0000161,2026-05-30,2026-05-02,8433.38,0,Missed,45
LP00000440,L0000162,2026-07-29,2026-07-01,9133.02,0,Missed,30
LP00000441,L0000162,2026-05-29,2026-06-01,9133.02,9133.02,On Time,0
LP00000442,L0000162,2026-04-30,2026-05-02,9133.02,9133.02,On Time,0
LP00000443,L0000163,2026-06-30,2026-07-01,6280.17,6280.17,On Time,0
LP00000444,L0000163,2026-06-05,2026-06-01,6280.17,5546.85,Partial,4
LP00000445,L0000163,2026-04-28,2026-05-02,6280.17,6280.17,On Time,0
LP00000446,L0000164,2026-06-30,2026-07-01,433.19,433.19,On Time,0
LP00000447,L0000164,2026-06-29,2026-06-01,433.19,0,Missed,60
LP00000448,L0000164,2026-05-18,2026-05-02,433.19,433.19,Late,16
LP00000449,L0000165,2026-07-29,2026-07-01,6032.96,0,Missed,60
LP00000450,L0000165,2026-05-29,2026-06-01,6032.96,6032.96,On Time,0
LP00000451,L0000165,2026-05-01,2026-05-02,6032.96,6032.96,On Time,0
LP00000452,L0000166,2026-06-28,2026-07-01,6601.4,6601.4,On Time,0
LP00000453,L0000166,2026-06-14,2026-06-01,6601.4,6601.4,Late,13
LP00000454,L0000166,2026-04-29,2026-05-02,6601.4,6601.4,On Time,0
LP00000455,L0000167,2026-06-30,2026-07-01,1663.14,1663.14,On Time,0
LP00000456,L0000167,2026-05-30,2026-06-01,1663.14,1663.14,On Time,0
LP00000457,L0000167,2026-04-30,2026-05-02,1663.14,1663.14,On Time,0
LP00000458,L0000168,2026-06-29,2026-07-01,11707.26,11707.26,On Time,0
LP00000459,L0000168,2026-06-29,2026-06-01,11707.26,0,Missed,45
LP00000460,L0000168,2026-04-28,2026-05-02,11707.26,11707.26,On Time,0
LP00000461,L0000169,2026-06-28,2026-07-01,5692.41,5692.41,On Time,0
LP00000462,L0000169,2026-05-29,2026-06-01,5692.41,5692.41,On Time,0
LP00000463,L0000169,2026-05-30,2026-05-02,5692.41,0,Missed,45
LP00000464,L0000170,2026-06-27,2026-07-01,6926.11,6926.11,On Time,0
LP00000465,L0000170,2026-06-01,2026-06-01,6926.11,6926.11,On Time,0
LP00000466,L0000170,2026-04-28,2026-05-02,6926.11,6926.11,On Time,0
LP00000467,L0000171,2026-06-28,2026-07-01,1857.22,1857.22,On Time,0
LP00000468,L0000171,2026-05-29,2026-06-01,1857.22,1857.22,On Time,0
LP00000469,L0000171,2026-04-29,2026-05-02,1857.22,1857.22,On Time,0
LP00000470,L0000172,2026-06-30,2026-07-01,11125.12,11125.12,On Time,0
LP00000471,L0000172,2026-05-28,2026-06-01,11125.12,11125.12,On Time,0
LP00000472,L0000172,2026-04-28,2026-05-02,11125.12,11125.12,On Time,0
LP00000473,L0000173,2026-06-29,2026-07-01,1828.5,1828.5,On Time,0
LP00000474,L0000173,2026-06-29,2026-06-01,1828.5,0,Missed,45
LP00000475,L0000173,2026-04-29,2026-05-02,1828.5,1828.5,On Time,0
LP00000476,L0000174,2026-06-28,2026-07-01,26247.56,26247.56,On Time,0
LP00000477,L0000174,2026-05-31,2026-06-01,26247.56,26247.56,On Time,0
LP00000478,L0000174,2026-04-30,2026-05-02,26247.56,26247.56,On Time,0
LP00000479,L0000175,2026-06-29,2026-07-01,10334.16,10334.16,On Time,0
LP00000480,L0000175,2026-05-31,2026-06-01,10334.16,10334.16,On Time,0
LP00000481,L0000175,2026-04-28,2026-05-02,10334.16,10334.16,On Time,0
LP00000482,L0000176,2026-07-12,2026-07-01,9216.64,9216.64,Late,11
LP00000483,L0000176,2026-05-31,2026-06-01,9216.64,9216.64,On Time,0
LP00000484,L0000176,2026-04-28,2026-05-02,9216.64,9216.64,On Time,0
LP00000485,L0000177,2026-07-29,2026-07-01,308.58,0,Missed,30
LP00000486,L0000177,2026-06-16,2026-06-01,308.58,200.14,Partial,15
LP00000487,L0000177,2026-04-29,2026-05-02,308.58,308.58,On Time,0
LP00000488,L0000178,2026-06-28,2026-07-01,4935.49,4935.49,On Time,0
LP00000489,L0000178,2026-05-30,2026-06-01,4935.49,4935.49,On Time,0
LP00000490,L0000178,2026-04-29,2026-05-02,4935.49,4935.49,On Time,0
LP00000491,L0000179,2026-06-30,2026-07-01,13636.44,13636.44,On Time,0
LP00000492,L0000179,2026-05-28,2026-06-01,13636.44,13636.44,On Time,0
LP00000493,L0000179,2026-04-29,2026-05-02,13636.44,13636.44,On Time,0
LP00000494,L0000180,2026-06-27,2026-07-01,4788.01,4788.01,On Time,0
LP00000495,L0000180,2026-05-30,2026-06-01,4788.01,4788.01,On Time,0
LP00000496,L0000180,2026-05-01,2026-05-02,4788.01,4788.01,On Time,0
LP00000497,L0000181,2026-06-29,2026-07-01,6851.02,6851.02,On Time,0
LP00000498,L0000181,2026-06-01,2026-06-01,6851.02,6851.02,On Time,0
LP00000499,L0000181,2026-05-01,2026-05-02,6851.02,6851.02,On Time,0
LP00000500,L0000182,2026-06-30,2026-07-01,11137.23,11137.23,On Time,0
LP00000501,L0000182,2026-06-01,2026-06-01,11137.23,11137.23,On Time,0
LP00000502,L0000182,2026-05-02,2026-05-02,11137.23,11137.23,On Time,0
LP00000503,L0000183,2026-06-28,2026-07-01,14931.12,14931.12,On Time,0
LP00000504,L0000183,2026-06-01,2026-06-01,14931.12,14931.12,On Time,0
LP00000505,L0000184,2026-07-20,2026-07-01,16756.64,16756.64,Late,19
LP00000506,L0000184,2026-05-30,2026-06-01,16756.64,16756.64,On Time,0
LP00000507,L0000184,2026-05-16,2026-05-02,16756.64,16756.64,Late,14
LP00000508,L0000185,2026-06-28,2026-07-01,9635.57,9635.57,On Time,0
LP00000509,L0000185,2026-05-31,2026-06-01,9635.57,9635.57,On Time,0
LP00000510,L0000185,2026-04-29,2026-05-02,9635.57,9635.57,On Time,0
LP00000511,L0000186,2026-07-01,2026-07-01,8559.28,8559.28,On Time,0
LP00000512,L0000186,2026-06-12,2026-06-01,8559.28,8559.28,Late,11
LP00000513,L0000186,2026-04-29,2026-05-02,8559.28,8559.28,On Time,0
LP00000514,L0000187,2026-07-08,2026-07-01,15192.55,15192.55,Late,7
LP00000515,L0000187,2026-05-28,2026-06-01,15192.55,15192.55,On Time,0
LP00000516,L0000187,2026-05-01,2026-05-02,15192.55,15192.55,On Time,0
LP00000517,L0000188,2026-06-29,2026-07-01,11535.4,11535.4,On Time,0
LP00000518,L0000189,2026-07-01,2026-07-01,13433.53,13433.53,On Time,0
LP00000519,L0000189,2026-06-01,2026-06-01,13433.53,13433.53,On Time,0
LP00000520,L0000189,2026-04-28,2026-05-02,13433.53,13433.53,On Time,0
LP00000521,L0000190,2026-07-01,2026-07-01,9203.72,9203.72,On Time,0
LP00000522,L0000190,2026-06-05,2026-06-01,9203.72,9203.72,Late,4
LP00000523,L0000190,2026-05-01,2026-05-02,9203.72,9203.72,On Time,0
LP00000524,L0000191,2026-07-09,2026-07-01,8006.05,8006.05,Late,8
LP00000525,L0000191,2026-05-31,2026-06-01,8006.05,8006.05,On Time,0
LP00000526,L0000191,2026-05-01,2026-05-02,8006.05,8006.05,On Time,0
LP00000527,L0000192,2026-06-29,2026-07-01,17854.66,17854.66,On Time,0
LP00000528,L0000192,2026-06-13,2026-06-01,17854.66,13608.53,Partial,12
LP00000529,L0000192,2026-05-19,2026-05-02,17854.66,17854.66,Late,17
LP00000530,L0000193,2026-06-30,2026-07-01,10476.78,10476.78,On Time,0
LP00000531,L0000193,2026-05-30,2026-06-01,10476.78,10476.78,On Time,0
LP00000532,L0000193,2026-05-01,2026-05-02,10476.78,10476.78,On Time,0
LP00000533,L0000194,2026-07-01,2026-07-01,4183.04,4183.04,On Time,0
LP00000534,L0000194,2026-05-30,2026-06-01,4183.04,4183.04,On Time,0
LP00000535,L0000194,2026-05-11,2026-05-02,4183.04,4183.04,Late,9
LP00000536,L0000196,2026-06-27,2026-07-01,2760.62,2760.62,On Time,0
LP00000537,L0000196,2026-05-30,2026-06-01,2760.62,2760.62,On Time,0
LP00000538,L0000196,2026-04-28,2026-05-02,2760.62,2760.62,On Time,0
LP00000539,L0000197,2026-07-18,2026-07-01,4967.09,4463.55,Partial,17
LP00000540,L0000197,2026-05-30,2026-06-01,4967.09,4967.09,On Time,0
LP00000541,L0000197,2026-05-02,2026-05-02,4967.09,4967.09,On Time,0
LP00000542,L0000198,2026-06-27,2026-07-01,9040.68,9040.68,On Time,0
LP00000543,L0000198,2026-06-01,2026-06-01,9040.68,9040.68,On Time,0
LP00000544,L0000198,2026-04-29,2026-05-02,9040.68,9040.68,On Time,0
LP00000545,L0000199,2026-06-30,2026-07-01,2070.44,2070.44,On Time,0
LP00000546,L0000199,2026-05-31,2026-06-01,2070.44,2070.44,On Time,0
LP00000547,L0000199,2026-04-30,2026-05-02,2070.44,2070.44,On Time,0
LP00000548,L0000200,2026-07-01,2026-07-01,2866.13,2866.13,On Time,0
LP00000549,L0000200,2026-05-29,2026-06-01,2866.13,2866.13,On Time,0
LP00000550,L0000200,2026-04-28,2026-05-02,2866.13,2866.13,On Time,0
LP00000551,L0000201,2026-07-01,2026-07-01,1660.34,1660.34,On Time,0
LP00000552,L0000201,2026-06-29,2026-06-01,1660.34,0,Missed,30
LP00000553,L0000201,2026-04-28,2026-05-02,1660.34,1660.34,On Time,0
LP00000554,L0000202,2026-07-01,2026-07-01,10844.96,10844.96,On Time,0
LP00000555,L0000202,2026-05-28,2026-06-01,10844.96,10844.96,On Time,0
LP00000556,L0000202,2026-04-29,2026-05-02,10844.96,10844.96,On Time,0
LP00000557,L0000204,2026-06-28,2026-07-01,5450.61,5450.61,On Time,0
LP00000558,L0000204,2026-05-30,2026-06-01,5450.61,5450.61,On Time,0
LP00000559,L0000204,2026-04-28,2026-05-02,5450.61,5450.61,On Time,0
LP00000560,L0000205,2026-07-01,2026-07-01,10634.85,10634.85,On Time,0
LP00000561,L0000205,2026-05-29,2026-06-01,10634.85,10634.85,On Time,0
LP00000562,L0000205,2026-04-30,2026-05-02,10634.85,10634.85,On Time,0
LP00000563,L0000206,2026-06-29,2026-07-01,5826.1,5826.1,On Time,0
LP00000564,L0000206,2026-06-29,2026-06-01,5826.1,0,Missed,30
LP00000565,L0000206,2026-04-28,2026-05-02,5826.1,5826.1,On Time,0
LP00000566,L0000207,2026-06-28,2026-07-01,7109.64,7109.64,On Time,0
LP00000567,L0000207,2026-05-28,2026-06-01,7109.64,7109.64,On Time,0
LP00000568,L0000207,2026-04-28,2026-05-02,7109.64,7109.64,On Time,0
LP00000569,L0000208,2026-06-29,2026-07-01,2186.87,2186.87,On Time,0
LP00000570,L0000208,2026-05-30,2026-06-01,2186.87,2186.87,On Time,0
LP00000571,L0000208,2026-05-30,2026-05-02,2186.87,0,Missed,45
LP00000572,L0000209,2026-06-27,2026-07-01,16121.02,16121.02,On Time,0
LP00000573,L0000209,2026-05-30,2026-06-01,16121.02,16121.02,On Time,0
LP00000574,L0000209,2026-04-28,2026-05-02,16121.02,16121.02,On Time,0
LP00000575,L0000210,2026-06-27,2026-07-01,12424.63,12424.63,On Time,0
LP00000576,L0000210,2026-05-29,2026-06-01,12424.63,12424.63,On Time,0
LP00000577,L0000210,2026-04-30,2026-05-02,12424.63,12424.63,On Time,0
LP00000578,L0000211,2026-06-29,2026-07-01,11447.82,11447.82,On Time,0
LP00000579,L0000211,2026-05-31,2026-06-01,11447.82,11447.82,On Time,0
LP00000580,L0000211,2026-05-30,2026-05-02,11447.82,0,Missed,60
LP00000581,L0000212,2026-06-29,2026-07-01,5751.42,5751.42,On Time,0
LP00000582,L0000212,2026-06-01,2026-06-01,5751.42,5751.42,On Time,0
LP00000583,L0000212,2026-05-30,2026-05-02,5751.42,0,Missed,30
LP00000584,L0000213,2026-06-28,2026-07-01,3581.36,3581.36,On Time,0
LP00000585,L0000213,2026-05-31,2026-06-01,3581.36,3581.36,On Time,0
LP00000586,L0000213,2026-04-28,2026-05-02,3581.36,3581.36,On Time,0
LP00000587,L0000215,2026-07-29,2026-07-01,17490.23,0,Missed,30
LP00000588,L0000215,2026-05-28,2026-06-01,17490.23,17490.23,On Time,0
LP00000589,L0000215,2026-05-30,2026-05-02,17490.23,0,Missed,60
LP00000590,L0000216,2026-06-29,2026-07-01,21495.4,21495.4,On Time,0
LP00000591,L0000216,2026-05-28,2026-06-01,21495.4,21495.4,On Time,0
LP00000592,L0000216,2026-05-30,2026-05-02,21495.4,0,Missed,45
LP00000593,L0000217,2026-07-20,2026-07-01,4900.37,4900.37,Late,19
LP00000594,L0000217,2026-06-29,2026-06-01,4900.37,0,Missed,60
LP00000595,L0000217,2026-05-01,2026-05-02,4900.37,4900.37,On Time,0
LP00000596,L0000218,2026-06-28,2026-07-01,17019.43,17019.43,On Time,0
LP00000597,L0000218,2026-05-31,2026-06-01,17019.43,17019.43,On Time,0
LP00000598,L0000218,2026-05-01,2026-05-02,17019.43,17019.43,On Time,0
LP00000599,L0000219,2026-06-28,2026-07-01,10029.98,10029.98,On Time,0
LP00000600,L0000219,2026-05-28,2026-06-01,10029.98,10029.98,On Time,0
LP00000601,L0000219,2026-05-30,2026-05-02,10029.98,0,Missed,30
LP00000602,L0000220,2026-06-28,2026-07-01,3535.02,3535.02,On Time,0
LP00000603,L0000220,2026-05-28,2026-06-01,3535.02,3535.02,On Time,0
LP00000604,L0000220,2026-05-01,2026-05-02,3535.02,3535.02,On Time,0
LP00000605,L0000221,2026-06-27,2026-07-01,18747.82,18747.82,On Time,0
LP00000606,L0000221,2026-05-28,2026-06-01,18747.82,18747.82,On Time,0
LP00000607,L0000221,2026-04-28,2026-05-02,18747.82,18747.82,On Time,0
LP00000608,L0000222,2026-06-29,2026-07-01,29022.24,29022.24,On Time,0
LP00000609,L0000222,2026-06-29,2026-06-01,29022.24,0,Missed,30
LP00000610,L0000223,2026-07-29,2026-07-01,10777.07,0,Missed,60
LP00000611,L0000223,2026-05-31,2026-06-01,10777.07,10777.07,On Time,0
LP00000612,L0000223,2026-05-30,2026-05-02,10777.07,0,Missed,45
LP00000613,L0000224,2026-07-06,2026-07-01,9403.53,9403.53,Late,5
LP00000614,L0000224,2026-05-31,2026-06-01,9403.53,9403.53,On Time,0
LP00000615,L0000224,2026-04-29,2026-05-02,9403.53,9403.53,On Time,0
LP00000616,L0000225,2026-07-01,2026-07-01,1398.02,1398.02,On Time,0
LP00000617,L0000225,2026-06-01,2026-06-01,1398.02,1398.02,On Time,0
LP00000618,L0000225,2026-04-29,2026-05-02,1398.02,1398.02,On Time,0
LP00000619,L0000226,2026-06-28,2026-07-01,9089.76,9089.76,On Time,0
LP00000620,L0000226,2026-05-28,2026-06-01,9089.76,9089.76,On Time,0
LP00000621,L0000226,2026-04-28,2026-05-02,9089.76,9089.76,On Time,0
LP00000622,L0000227,2026-06-28,2026-07-01,10934.38,10934.38,On Time,0
LP00000623,L0000227,2026-06-29,2026-06-01,10934.38,0,Missed,45
LP00000624,L0000227,2026-05-02,2026-05-02,10934.38,10934.38,On Time,0
LP00000625,L0000228,2026-06-29,2026-07-01,15877.39,15877.39,On Time,0
LP00000626,L0000228,2026-06-29,2026-06-01,15877.39,0,Missed,30
LP00000627,L0000228,2026-04-29,2026-05-02,15877.39,15877.39,On Time,0
LP00000628,L0000230,2026-06-29,2026-07-01,25733.14,25733.14,On Time,0
LP00000629,L0000230,2026-05-28,2026-06-01,25733.14,25733.14,On Time,0
LP00000630,L0000230,2026-05-01,2026-05-02,25733.14,25733.14,On Time,0
LP00000631,L0000231,2026-06-28,2026-07-01,11896.22,11896.22,On Time,0
LP00000632,L0000231,2026-05-30,2026-06-01,11896.22,11896.22,On Time,0
LP00000633,L0000232,2026-06-29,2026-07-01,13503.01,13503.01,On Time,0
LP00000634,L0000233,2026-06-27,2026-07-01,5280.53,5280.53,On Time,0
LP00000635,L0000233,2026-06-29,2026-06-01,5280.53,0,Missed,60
LP00000636,L0000233,2026-04-29,2026-05-02,5280.53,5280.53,On Time,0
LP00000637,L0000234,2026-06-28,2026-07-01,1174.73,1174.73,On Time,0
LP00000638,L0000234,2026-06-01,2026-06-01,1174.73,1174.73,On Time,0
LP00000639,L0000234,2026-04-30,2026-05-02,1174.73,1174.73,On Time,0
LP00000640,L0000235,2026-07-14,2026-07-01,4155.25,4155.25,Late,13
LP00000641,L0000235,2026-06-08,2026-06-01,4155.25,4155.25,Late,7
LP00000642,L0000236,2026-06-28,2026-07-01,21596.42,21596.42,On Time,0
LP00000643,L0000236,2026-05-28,2026-06-01,21596.42,21596.42,On Time,0
LP00000644,L0000236,2026-05-01,2026-05-02,21596.42,21596.42,On Time,0
LP00000645,L0000237,2026-06-28,2026-07-01,7454.36,7454.36,On Time,0
LP00000646,L0000237,2026-06-01,2026-06-01,7454.36,7454.36,On Time,0
LP00000647,L0000237,2026-04-30,2026-05-02,7454.36,7454.36,On Time,0
LP00000648,L0000238,2026-06-27,2026-07-01,8035.6,8035.6,On Time,0
LP00000649,L0000238,2026-05-29,2026-06-01,8035.6,8035.6,On Time,0
LP00000650,L0000238,2026-05-02,2026-05-02,8035.6,8035.6,On Time,0
LP00000651,L0000239,2026-07-18,2026-07-01,18824.97,18824.97,Late,17
LP00000652,L0000239,2026-05-28,2026-06-01,18824.97,18824.97,On Time,0
